"LTER_site","local_site","logger","date","year","jday","airtemp_max","flag_airtemp_max","airtemp_min","flag_airtemp_min","airtemp_avg","flag_airtemp_avg","rh_max","flag_rh_max","rh_min","flag_rh_min","rh_avg","flag_rh_avg","bp_max","flag_bp_max","bp_min","flag_bp_min","bp_avg","flag_bp_avg","ws_max","flag_ws_max","ws_min","flag_ws_min","ws_avg","flag_ws_avg","wd","flag_wd","solrad_avg","flag_solrad_avg","solrad_tot","flag_solrad_tot","ppt_tot","flag_ppt_tot","snowdepth_avg","flag_snowdepth_avg","soiltemp_5cm_max","flag_soiltemp_5cm_max","soiltemp_5cm_min","flag_soiltemp_5cm_min","soiltemp_5cm_avg","flag_soiltemp_5cm_avg","soilmoist_5cm_avg","flag_soilmoist_5cm_avg","soilmoistprof_10cm_avg","flag_soilmoistprof_10cm_avg","soilmoistprof_20cm_avg","flag_soilmoistprof_20cm_avg","soilmoistprof_30cm_avg","flag_soilmoistprof_30cm_avg","soilmoistprof_50cm_avg","flag_soilmoistprof_50cm_avg","soilmoistprof_70cm_avg","flag_soilmoistprof_70cm_avg","soilmoistprof_100cm_avg","flag_soilmoistprof_100cm_avg","soilmoistprof_150cm_avg","flag_soilmoistprof_150cm_avg","soilmoistprof_200cm_avg","flag_soilmoistprof_200cm_avg","airtemp_hmp1_max","flag_airtemp_hmp1_max","airtemp_hmp1_min","flag_airtemp_hmp1_min","airtemp_hmp1_avg","flag_airtemp_hmp1_avg","airtemp_hmp2_max","flag_airtemp_hmp2_max","airtemp_hmp2_min","flag_airtemp_hmp2_min","airtemp_hmp2_avg","flag_airtemp_hmp2_avg","airtemp_hmp3_max","flag_airtemp_hmp3_max","airtemp_hmp3_min","flag_airtemp_hmp3_min","airtemp_hmp3_avg","flag_airtemp_hmp3_avg","rh_hmp1_max","flag_rh_hmp1_max","rh_hmp1_min","flag_rh_hmp1_min","rh_hmp1_avg","flag_rh_hmp1_avg","rh_hmp2_max","flag_rh_hmp2_max","rh_hmp2_min","flag_rh_hmp2_min","rh_hmp2_avg","flag_rh_hmp2_avg","rh_hmp3_max","flag_rh_hmp3_max","rh_hmp3_min","flag_rh_hmp3_min","rh_hmp3_avg","flag_rh_hmp3_avg","snowdepth_avgofmed","flag_snowdepth_avgofmed"
"NWT","c1","cr23x",2001-11-21,2001,325,6.576,"n",-4.796,"n",0.614,"n",61.15,"n",8.54,"n",31.79,"n",710,"n",702,"n",706,"n",14.31,"n",0.02,"n",2.469,"n",279,"n",NaN,"n",8.84,"n",0,"n",0.088,"n",1.363,"n",0.232,"n",0.671,"n",0.148,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2001-11-22,2001,326,2.682,"n",-2.677,"n",-0.715,"n",98.5,"n",43.78,"n",75.3,"n",703,"n",693.5,"n",697.9,"n",14.07,"n",0.02,"n",1.892,"n",297.1,"n",NaN,"n",5.352,"n",0.19,"n",NaN,"n",0.606,"n",0.115,"n",0.35,"n",0.148,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2001-11-23,2001,327,-1.681,"n",-7.76,"n",-4.774,"n",100,"n",53.11,"n",75.8,"n",698.8,"n",692.9,"n",695.6,"n",11.68,"n",0.02,"n",2.664,"n",307.1,"n",NaN,"n",6.46,"n",0.09,"n",NaN,"n",7.28,"n",-0.001,"n",0.314,"n",0.149,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2001-11-24,2001,328,-0.524,"n",-10.18,"n",-7.42,"n",91.1,"n",28.59,"n",65.48,"n",701,"n",696.8,"n",699.4,"n",20.07,"n",0.02,"n",3.756,"n",292.8,"n",NaN,"n",9.53,"n",0.04,"n",0.074,"n",0.352,"n",-0.312,"n",-0.075,"n",0.145,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2001-11-25,2001,329,4.967,"n",-11.14,"n",-6.535,"n",100,"n",32.9,"n",83.5,"n",698.3,"n",692.4,"n",695.2,"n",14.9,"n",0.02,"n",1.517,"n",291.2,"n",NaN,"n",7.35,"n",0.75,"n",NaN,"n",-0.078,"n",-0.898,"n",-0.379,"n",0.143,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2001-11-26,2001,330,-4.096,"n",-13.62,"n",-10.19,"n",99.8,"n",41.96,"n",76.6,"n",702,"n",694.3,"n",699.1,"n",17.29,"n",0.02,"n",3.65,"n",299.5,"n",NaN,"n",10.52,"n",0.1,"n",NaN,"n",-0.04,"n",-0.338,"n",-0.178,"n",0.145,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2001-11-27,2001,331,-9.68,"n",-24.05,"n",-16.4,"n",94.7,"n",66.76,"n",85.1,"n",706,"n",701,"n",703,"n",4.194,"n",0,"n",0.661,"n",62.51,"n",NaN,"n",6.518,"n",0.13,"n",NaN,"n",-0.035,"n",-0.772,"n",-0.367,"n",0.145,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2001-11-28,2001,332,-2.141,"n",-25.24,"n",-11.35,"n",98.2,"n",23.6,"n",53.49,"n",706,"n",699.5,"n",703,"n",13.29,"n",0.02,"n",2.123,"n",270.6,"n",NaN,"n",9.76,"n",0,"n",NaN,"n",6.063,"n",-1.231,"n",-0.846,"n",0.142,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2001-11-29,2001,333,2.454,"n",-8.69,"n",-4.245,"n",74.7,"n",20.59,"n",53.01,"n",700,"n",693,"n",696.4,"n",14.07,"n",0.02,"n",3.678,"n",285.5,"n",NaN,"n",8.59,"n",0,"n",0.151,"n",-0.552,"n",-1.426,"n",-1.028,"n",0.139,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2001-11-30,2001,334,-5.644,"n",-10.38,"n",-8.87,"n",94.7,"n",51.5,"n",70.8,"n",704,"n",692.3,"n",698.4,"n",18.05,"n",0.02,"n",3.752,"n",291.3,"n",NaN,"n",3.614,"n",0.28,"n",NaN,"n",-1.191,"n",-2.196,"n",-1.794,"n",0.138,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2001-12-01,2001,335,-0.69,"n",-10.91,"n",-6.142,"n",89.5,"n",19.26,"n",57.32,"n",706,"n",702,"n",704,"n",20.4,"n",0.02,"n",7.08,"n",290.6,"n",NaN,"n",10.61,"n",0.07,"n",0.187,"n",-1.06,"n",-2.268,"n",-1.719,"n",0.133,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2001-12-02,2001,336,4.927,"n",-4.39,"n",-0.353,"n",78,"n",42.15,"n",64.33,"n",709,"n",705,"n",707,"n",15.99,"n",0.078,"n",5.687,"n",291.4,"n",NaN,"n",9.77,"n",0.03,"n",0.172,"n",-0.371,"n",-2.192,"n",-1.365,"n",0.134,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2001-12-03,2001,337,NaN,"n",-4.035,"n",0.787,"n",64.26,"n",24.21,"n",43.03,"n",706,"n",703,"n",704,"n",14.8,"n",0.02,"n",3.572,"n",277.9,"n",NaN,"n",10.11,"n",0.01,"n",0.167,"n",-0.251,"n",-1.388,"n",-0.689,"n",0.138,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2001-12-04,2001,338,6.13,"n",-9.06,"n",-2.781,"n",86.9,"n",27.76,"n",59.43,"n",705,"n",698,"n",701,"n",12.49,"n",0.02,"n",1.453,"n",262.3,"n",NaN,"n",6.529,"n",0.04,"n",0.162,"n",-0.34,"n",-2.488,"n",-1.159,"n",0.135,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2001-12-05,2001,339,-3.959,"n",-12.73,"n",-8.52,"n",91.1,"n",36.73,"n",62.84,"n",705,"n",697.1,"n",703,"n",19.48,"n",0.039,"n",3.406,"n",280.3,"n",NaN,"n",9.86,"n",0.12,"n",0.164,"n",-1.019,"n",-2.743,"n",-1.981,"n",0.133,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2001-12-06,2001,340,0.17,"n",-8.62,"n",-5.078,"n",95.8,"n",46,"n",71.9,"n",708,"n",697.8,"n",706,"n",25.52,"n",0.02,"n",5.459,"n",289.4,"n",NaN,"n",8.23,"n",0.31,"n",NaN,"n",-1.293,"n",-3.091,"n",-2.208,"n",0.128,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2001-12-07,2001,341,-5.779,"n",-13.32,"n",-9.72,"n",97,"n",56.63,"n",82,"n",712,"n",705,"n",709,"n",13.13,"n",0.02,"n",2.786,"n",299.1,"n",NaN,"n",2.313,"n",0.76,"n",NaN,"n",-1.565,"n",-2.035,"n",-1.763,"n",0.13,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2001-12-08,2001,342,4.069,"n",-11.73,"n",-4.486,"n",66.36,"n",26.04,"n",46.99,"n",714,"n",710,"n",712,"n",13.03,"n",0.02,"n",4.256,"n",299.2,"n",NaN,"n",9.67,"n",0,"n",0.235,"n",-1.366,"n",-2.309,"n",-1.863,"n",0.129,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2001-12-09,2001,343,4.843,"n",-13.42,"n",-3.691,"n",89.4,"n",15.02,"n",42.83,"n",711,"n",704,"n",707,"n",13.01,"n",0.039,"n",2.92,"n",287.9,"n",NaN,"n",4.973,"n",0,"n",0.222,"n",-1.716,"n",-2.548,"n",-2.159,"n",0.128,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2001-12-10,2001,344,3.48,"n",-15.67,"n",-7.51,"n",84,"n",25.81,"n",61.14,"n",705,"n",692.9,"n",700,"n",8.17,"n",0.02,"n",1.148,"n",223.2,"n",NaN,"n",8.56,"n",0,"n",0.206,"n",-2.141,"n",-3.349,"n",-2.699,"n",0.127,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2001-12-11,2001,345,-4.428,"n",-13.62,"n",-9.21,"n",92,"n",32.29,"n",64.86,"n",699,"n",692.6,"n",695.9,"n",13.23,"n",0.02,"n",2.452,"n",283.5,"n",NaN,"n",9.6,"n",0.12,"n",0.207,"n",-2.277,"n",-3.295,"n",-2.875,"n",0.125,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2001-12-12,2001,346,-4.099,"n",-16.43,"n",-10.98,"n",94.6,"n",39.75,"n",75.3,"n",702,"n",698.5,"n",701,"n",14.27,"n",0.02,"n",1.936,"n",277.3,"n",NaN,"n",4.506,"n",0.1,"n",NaN,"n",-2.315,"n",-3.34,"n",-2.875,"n",0.125,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2001-12-13,2001,347,6.633,"n",-11.97,"n",NaN,"n",89.3,"n",NaN,"n",NaN,"n",702,"n",NaN,"n",NaN,"n",22.11,"n",NaN,"n",NaN,"n",298.8,"n",NaN,"n",7.9,"n",0,"n",0.233,"n",-2.649,"n",NaN,"n",0.123,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2001-12-14,2001,348,3.581,"n",-12.5,"n",-4.805,"n",84.6,"n",19.49,"n",57.49,"n",697.1,"n",692.9,"n",695.6,"n",23.21,"n",0.02,"n",4.758,"n",292.3,"n",NaN,"n",5.014,"n",0,"n",NaN,"n",-2.537,"n",-3.991,"n",-3.282,"n",0.122,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2001-12-15,2001,349,-0.089,"n",-14.38,"n",-8.75,"n",100,"n",39.05,"n",74.8,"n",704,"n",693.5,"n",696.9,"n",6.017,"n",0.02,"n",1.035,"n",240,"n",NaN,"n",3.745,"n",0.75,"n",NaN,"n",-3.367,"n",-4.917,"n",-4.061,"n",0.119,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2001-12-16,2001,350,-1.947,"n",-14.22,"n",-6.94,"n",95.1,"n",32.14,"n",57.22,"n",709,"n",703,"n",706,"n",17.64,"n",0.039,"n",6.41,"n",300.6,"n",NaN,"n",1.99,"n",0.02,"n",NaN,"n",-2.85,"n",-3.786,"n",-3.318,"n",0.12,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2001-12-17,2001,351,4.825,"n",-6.475,"n",-0.785,"n",72.9,"n",21.57,"n",40.08,"n",709,"n",705,"n",707,"n",15.29,"n",0.039,"n",4.307,"n",290.8,"n",NaN,"n",8.84,"n",0,"n",0.224,"n",-2.092,"n",-3.196,"n",-2.714,"n",0.119,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2001-12-18,2001,352,-2.608,"n",-11.07,"n",-7.33,"n",75.3,"n",28.36,"n",52.1,"n",708,"n",704,"n",706,"n",18.33,"n",0.02,"n",5.143,"n",290.5,"n",NaN,"n",8.13,"n",0.01,"n",0.206,"n",-2.362,"n",-3.696,"n",-2.867,"n",0.122,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2001-12-19,2001,353,-1.582,"n",-9.58,"n",-4.962,"n",61.08,"n",30.71,"n",44.7,"n",710,"n",705,"n",707,"n",19.68,"n",0.294,"n",7.82,"n",287.6,"n",NaN,"n",7.83,"n",0,"n",0.244,"n",-2.806,"n",-4.412,"n",-3.605,"n",0.119,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2001-12-20,2001,354,7.24,"n",-3.68,"n",0.727,"n",53.62,"n",12.94,"n",26.17,"n",711,"n",704,"n",709,"n",18.33,"n",0.02,"n",2.577,"n",272.5,"n",NaN,"n",8.11,"n",0,"n",0.237,"n",-1.502,"n",-4.256,"n",-3.01,"n",0.118,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2001-12-21,2001,355,3.71,"n",-9.62,"n",-2.581,"n",87.7,"n",14.33,"n",44.36,"n",705,"n",696,"n",699.6,"n",13.78,"n",0.02,"n",3.028,"n",286.2,"n",NaN,"n",6.133,"n",0.06,"n",NaN,"n",-1.496,"n",-3.658,"n",-2.721,"n",0.119,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2001-12-22,2001,356,-9.35,"n",-12.53,"n",-11.23,"n",84.1,"n",53.55,"n",70.5,"n",706,"n",696.9,"n",700,"n",24.25,"n",0.02,"n",8.34,"n",295,"n",NaN,"n",6.559,"n",0.09,"n",0.236,"n",1.177,"n",-5.751,"n",-4.525,"n",0.12,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
